,n,m,k,GPMC_blame_ot,GPMC_blame_mt,GPMC_mod_blame_ot,GPMC_mod_blame_mt,GPMC_influence_ot,GPMC_influence_mt,BDD_blame_ot,BDD_blame_mt,BDD_mod_blame_ot,BDD_mod_blame_mt,BDD_influence_ot,BDD_influence_mt,BDD_dominating_cgm_ot,BDD_dominating_cgm_mt
379,19,57,3,,,,,,,,,16.732215881347656,14.555931091308594,,,,
380,19,57,3,,,,,,,,,31.62217140197754,29.75749969482422,,,,
381,19,57,3,,,,,,,,,59.021949768066406,57.38353729248047,,,,
382,19,57,3,,,,,,,,,80.41501045227051,77.84128189086914,,,,
383,19,57,3,,,,,,,,,128.35955619812012,125.86069107055664,,,,
384,19,57,3,,,,,,,,,28.097152709960938,26.59440040588379,,,,
385,19,57,3,,,,,,,,,127.15649604797365,125.40698051452635,,,,
386,19,57,3,,,,,,,,,15.200138092041016,13.846635818481444,,,,
387,19,57,3,,,,,,,,,103.88898849487305,102.08559036254884,,,,
388,19,57,3,,,,,,,,,71.98143005371094,70.46818733215332,,,,
389,19,57,3,,,,,,,,,63.07196617126465,60.65201759338379,,,,
390,19,57,3,,,,,,,,,8.029460906982422,6.009817123413086,,,,
391,19,57,3,,,,,,,,,41.10884666442871,39.64352607727051,,,,
392,19,57,3,,,,,,,,,145.04289627075195,142.9133415222168,,,,
393,19,57,3,,,,,,,,,15.906095504760742,14.441490173339844,,,,
394,19,57,3,,,,,,,,,,,2.232074737548828,0.1044273376464843,,
395,19,57,3,,,,,,,,,,,1.745462417602539,0.1170635223388671,,
396,19,57,3,,,,,,,,,,,2.1817684173583984,0.1389980316162109,,
397,19,57,3,,,,,,,,,,,2.402782440185547,0.1232624053955078,,
398,19,57,3,,,,,,,,,,,1.6376972198486328,0.1175403594970703,,
399,19,57,3,,,,,,,,,,,1.870155334472656,0.0941753387451171,,
400,19,57,3,,,,,,,,,,,1.6095638275146484,0.1041889190673828,,
401,19,57,3,,,,,,,,,,,1.5361309051513672,0.0770092010498046,,
402,19,57,3,,,,,,,,,,,1.804351806640625,0.1306533813476562,,
403,19,57,3,,,,,,,,,,,1.873493194580078,0.0929832458496093,,
404,19,57,3,,,,,,,,,,,2.682924270629883,0.1266002655029297,,
405,19,57,3,,,,,,,,,,,3.03339958190918,0.0956058502197265,,
406,19,57,3,,,,,,,,,,,1.4560222625732422,0.06866455078125,,
407,19,57,3,,,,,,,,,,,1.7676353454589844,0.0963211059570312,,
408,19,57,3,,,,,,,,,,,1.603841781616211,0.0984668731689453,,
409,19,57,3,,,,,,,,,,,,,2.5587081909179688,0.9245872497558594
410,19,57,3,,,,,,,,,,,,,7.113933563232422,5.6667327880859375
411,19,57,3,,,,,,,105.64088821411131,103.379487991333,,,,,,
412,19,57,3,,,,,,,83.94718170166016,82.0009708404541,,,,,,
413,19,57,3,,,,,,,26.834964752197266,25.477170944213867,,,,,,
414,19,57,3,,,,,,,22.409915924072266,20.755290985107425,,,,,,
415,19,57,3,,,,,,,102.20861434936523,100.44717788696288,,,,,,
416,19,57,3,,,,,,,77.23593711853027,75.24847984313965,,,,,,
417,19,57,3,,,,,,,55.28020858764648,53.76791954040527,,,,,,
418,19,57,3,,,,,,,163.48505020141602,161.4530086517334,,,,,,
419,19,57,3,,,,,,,57.2810173034668,55.58681488037109,,,,,,
420,19,57,3,,,,,,,42.58131980895996,40.75860977172852,,,,,,
421,19,57,3,,,,,,,14.42575454711914,13.07988166809082,,,,,,
422,19,57,3,,,,,,,102.7078628540039,100.95000267028809,,,,,,
423,19,57,3,,,,,,,58.40635299682617,56.29754066467285,,,,,,
424,19,57,3,,,,,,,23.346424102783203,21.732091903686523,,,,,,
425,19,57,3,,,,,,,41.03827476501465,39.18719291687012,,,,,,
426,19,57,3,,,,,,,,,111.30237579345705,108.09755325317384,,,,
427,19,57,3,,,,,,,,,78.60898971557617,76.56741142272949,,,,
428,19,57,3,,,,,,,,,37.78409957885742,36.33975982666016,,,,
429,19,57,3,,,,,,,,,21.668672561645508,19.82450485229492,,,,
430,19,57,3,,,,,,,,,110.28838157653809,108.63351821899414,,,,
431,19,57,3,,,,,,,,,95.4720973968506,93.51372718811037,,,,
432,19,57,3,,,,,,,,,48.87890815734863,47.30343818664551,,,,
433,19,57,3,,,,,,,,,124.32074546813963,122.31564521789552,,,,
434,19,57,3,,,,,,,,,59.34286117553711,57.61098861694336,,,,
435,19,57,3,,,,,,,,,72.91030883789062,70.88041305541992,,,,
436,19,57,3,,,,,,,,,9.511232376098633,8.118152618408203,,,,
437,19,57,3,,,,,,,,,114.58110809326172,112.68115043640135,,,,
438,19,57,3,,,,,,,,,82.04960823059082,80.1706314086914,,,,
439,19,57,3,,,,,,,,,31.420469284057617,29.67667579650879,,,,
440,19,57,3,,,,,,,,,59.91482734680176,57.53016471862793,,,,
441,19,57,3,,,,,,,,,,,2.17580795288086,0.1094341278076171,,
442,19,57,3,,,,,,,,,,,2.300024032592773,0.0982284545898437,,
443,19,57,3,,,,,,,,,,,1.769304275512695,0.0979900360107421,,
444,19,57,3,,,,,,,,,,,1.6856193542480469,0.0758171081542968,,
445,19,57,3,,,,,,,,,,,2.087593078613281,0.1082420349121093,,
446,19,57,3,,,,,,,,,,,1.9333362579345703,0.1213550567626953,,
447,19,57,3,,,,,,,,,,,1.60980224609375,0.0817775726318359,,
448,19,57,3,,,,,,,,,,,1.89971923828125,0.1580715179443359,,
449,19,57,3,,,,,,,,,,,1.940011978149414,0.1094341278076171,,
450,19,57,3,,,,,,,,,,,1.4827251434326172,0.0734329223632812,,
451,19,57,3,,,,,,,,,,,1.224994659423828,0.063180923461914,,
452,19,57,3,,,,,,,,,,,1.445770263671875,0.1399517059326172,,
453,19,57,3,,,,,,,,,,,1.1293888092041016,0.0689029693603515,,
454,19,57,3,,,,,,,,,,,1.0213851928710938,0.0579357147216796,,
455,19,57,3,,,,,,,,,,,1.003265380859375,0.055551528930664,,
456,19,57,3,,,,,,,,,,,,,5.673646926879883,4.388570785522461
457,19,57,3,,,,,,,,,,,,,2.6350021362304688,1.5361309051513672
458,19,57,3,,,,,,,,,,,,,2.773284912109375,1.657724380493164
459,19,57,3,,,,,,,,,,,,,2.100229263305664,1.131296157836914
460,19,57,3,,,,,,,,,,,,,3.9119720458984375,2.997875213623047
461,19,57,3,,,,,,,,,,,,,6.039857864379883,5.079030990600586
462,19,57,3,,,,,,,,,,,,,3.1585693359375,2.2690296173095703
463,19,57,3,,,,,,,,,,,,,8.923768997192383,7.934808731079102
464,19,57,3,,,,,,,,,,,,,5.675077438354492,4.759788513183594
465,19,57,3,,,,,,,,,,,,,3.8101673126220703,2.878904342651367
466,19,57,3,,,,,,,,,,,,,2.43997573852539,1.230001449584961
467,19,57,3,,,,,,,,,,,,,6.922006607055664,5.735874176025391
468,19,57,3,,,,,,,,,,,,,3.903627395629883,2.881288528442383
469,19,57,3,,,,,,,,,,,,,2.5413036346435547,1.62506103515625
470,19,57,3,,,,,,,,,,,,,2.845287322998047,1.8305778503417969
471,19,57,3,55546.18859291077,55545.34506797791,,,,,,,,,,,,
472,19,57,3,46820.4288482666,46819.756507873535,,,,,,,,,,,,
473,19,57,3,42955.96075057984,42955.31845092773,,,,,,,,,,,,
474,19,57,3,48530.25031089783,48529.04319763184,,,,,,,,,,,,
475,19,57,3,67622.72667884827,67622.07865715027,,,,,,,,,,,,
476,19,57,3,72686.43498420715,72685.75382232666,,,,,,,,,,,,
477,19,57,3,54194.35238838196,54193.69316101074,,,,,,,,,,,,
478,19,57,3,65691.14398956299,65690.47713279724,,,,,,,,,,,,
479,19,57,3,56492.56706237793,56491.91379547119,,,,,,,,,,,,
480,19,57,3,46457.7043056488,46457.05437660217,,,,,,,,,,,,
481,19,57,3,26230.49020767212,26229.40754890442,,,,,,,,,,,,
482,19,57,3,61968.78266334534,61968.10746192932,,,,,,,,,,,,
483,19,57,3,66549.4978427887,66548.79546165466,,,,,,,,,,,,
484,19,57,3,21299.48616027832,21298.78878593445,,,,,,,,,,,,
485,19,57,3,40318.23754310608,40317.53325462341,,,,,,,,,,,,
486,19,57,3,,,52648.05054664612,52647.321939468384,,,,,,,,,,
487,19,57,3,,,50793.36166381836,50792.70601272583,,,,,,,,,,
488,19,57,3,,,48214.98608589172,48214.35642242432,,,,,,,,,,
489,19,57,3,,,40478.30104827881,40477.63633728027,,,,,,,,,,
490,19,57,3,,,67277.10366249084,67276.4482498169,,,,,,,,,,
491,19,57,3,,,76111.72413825989,76111.07230186462,,,,,,,,,,
492,19,57,3,,,54593.36280822754,54592.71717071533,,,,,,,,,,
493,19,57,3,,,74293.08485984802,74292.39892959595,,,,,,,,,,
494,19,57,3,,,57648.159980773926,57647.51768112183,,,,,,,,,,
495,19,57,3,,,63808.29405784607,63807.42597579956,,,,,,,,,,
496,19,57,3,,,18627.476692199707,18626.793146133423,,,,,,,,,,
497,19,57,3,,,68020.46537399292,68019.22249794006,,,,,,,,,,
498,19,57,3,,,78829.87594604492,78829.17284965515,,,,,,,,,,
499,19,57,3,,,23716.40181541443,23715.66200256348,,,,,,,,,,
500,19,57,3,,,51481.32944107056,51480.63588142395,,,,,,,,,,
501,19,57,3,,,,,105.23724555969238,104.51197624206544,,,,,,,,
502,19,57,3,,,,,95.08419036865234,94.2683219909668,,,,,,,,
503,19,57,3,,,,,97.87654876708984,96.86517715454102,,,,,,,,
504,19,57,3,,,,,102.44083404541016,101.41444206237792,,,,,,,,
505,19,57,3,,,,,95.99757194519044,95.31450271606444,,,,,,,,
506,19,57,3,,,,,138.34190368652344,137.62593269348145,,,,,,,,
507,19,57,3,,,,,96.4508056640625,95.39198875427246,,,,,,,,
508,19,57,3,,,,,102.91147232055664,102.17714309692384,,,,,,,,
509,19,57,3,,,,,86.87353134155273,86.1513614654541,,,,,,,,
510,19,57,3,,,,,81.92014694213867,81.22491836547852,,,,,,,,
511,19,57,3,,,,,118.68119239807127,118.00575256347656,,,,,,,,
512,19,57,3,,,,,88.09566497802734,87.38183975219727,,,,,,,,
513,19,57,3,,,,,85.4790210723877,84.8243236541748,,,,,,,,
514,19,57,3,,,,,90.68703651428224,89.90788459777832,,,,,,,,
515,19,57,3,,,,,89.21265602111816,88.52458000183105,,,,,,,,
516,22,66,3,,,,,,,290.773868560791,287.22286224365234,,,,,,
517,22,66,3,,,,,,,167.6490306854248,164.11232948303223,,,,,,
518,22,66,3,,,,,,,294.17872428894043,291.45073890686035,,,,,,
519,22,66,3,,,,,,,107.42306709289552,104.8603057861328,,,,,,
520,22,66,3,,,,,,,33.707618713378906,30.324935913085938,,,,,,
521,22,66,3,,,,,,,26.880979537963867,24.36351776123047,,,,,,
522,22,66,3,,,,,,,167.30165481567383,165.0371551513672,,,,,,
523,22,66,3,,,,,,,187.5143051147461,185.0872039794922,,,,,,
524,22,66,3,,,,,,,399.1823196411133,394.9003219604492,,,,,,
525,22,66,3,,,,,,,45.15242576599121,42.79494285583496,,,,,,
526,22,66,3,,,,,,,151.37219429016113,148.6964225769043,,,,,,
527,22,66,3,,,,,,,126.17039680480956,123.11148643493652,,,,,,
528,22,66,3,,,,,,,1670.3946590423584,1666.3076877593994,,,,,,
529,22,66,3,,,,,,,197.5877285003662,194.8878765106201,,,,,,
530,22,66,3,,,,,,,556.8699836730957,552.0381927490234,,,,,,
531,22,66,3,,,,,,,,,518.4450149536133,512.9268169403076,,,,
532,22,66,3,,,,,,,,,395.7464694976807,391.5281295776367,,,,
533,22,66,3,,,,,,,,,568.9306259155273,565.8979415893555,,,,
534,22,66,3,,,,,,,,,302.63447761535645,299.73769187927246,,,,
535,22,66,3,,,,,,,,,74.57709312438965,70.39856910705566,,,,
536,22,66,3,,,,,,,,,24.30582046508789,21.013259887695312,,,,
537,22,66,3,,,,,,,,,239.60399627685547,236.2730503082276,,,,
538,22,66,3,,,,,,,,,236.1288070678711,232.9416275024414,,,,
539,22,66,3,,,,,,,,,546.7722415924072,542.125940322876,,,,
540,22,66,3,,,,,,,,,115.92245101928712,112.95890808105467,,,,
541,22,66,3,,,,,,,,,231.73832893371585,227.49590873718265,,,,
542,22,66,3,,,,,,,,,284.72208976745605,281.6095352172852,,,,
543,22,66,3,,,,,,,,,1466.4323329925537,1461.7531299591064,,,,
544,22,66,3,,,,,,,,,380.73110580444336,377.9041767120361,,,,
545,22,66,3,,,,,,,,,733.006477355957,728.04856300354,,,,
546,22,66,3,,,,,,,,,,,5.644559860229492,0.1726150512695312,,
547,22,66,3,,,,,,,,,,,4.61888313293457,0.223398208618164,,
548,22,66,3,,,,,,,,,,,3.1800270080566406,0.1456737518310547,,
549,22,66,3,,,,,,,,,,,2.880334854125977,0.1647472381591797,,
550,22,66,3,,,,,,,,,,,4.270076751708984,0.097513198852539,,
551,22,66,3,,,,,,,,,,,3.64995002746582,0.1142024993896484,,
552,22,66,3,,,,,,,,,,,3.28969955444336,0.1251697540283203,,
553,22,66,3,,,,,,,,,,,2.773284912109375,0.1246929168701171,,
554,22,66,3,,,,,,,,,,,7.01904296875,0.17547607421875,,
555,22,66,3,,,,,,,,,,,4.244327545166016,0.1251697540283203,,
556,22,66,3,,,,,,,,,,,3.6215782165527344,0.1413822174072265,,
557,22,66,3,,,,,,,,,,,4.868507385253906,0.1645088195800781,,
558,22,66,3,,,,,,,,,,,4.299640655517578,0.2756118774414062,,
559,22,66,3,,,,,,,,,,,2.675294876098633,0.1339912414550781,,
560,22,66,3,,,,,,,,,,,4.408359527587891,0.1373291015625,,
561,22,66,3,,,,,,,,,,,,,10.433197021484377,8.317708969116211
562,22,66,3,,,,,,,,,,,,,12.854814529418944,11.569738388061523
563,22,66,3,,,,,,,,,,,,,6.476163864135742,5.313634872436523
564,22,66,3,,,,,,,,,,,,,3.874301910400391,2.761125564575196
565,22,66,3,,,,,,,,,,,,,2.452373504638672,1.3375282287597656
566,22,66,3,,,,,,,,,,,,,2.714395523071289,1.5788078308105469
567,22,66,3,,,,,,,,,,,,,5.09190559387207,3.867864608764648
568,22,66,3,,,,,,,,,,,,,5.8746337890625,4.791736602783203
569,22,66,3,,,,,,,,,,,,,7.161140441894531,6.033658981323242
570,22,66,3,,,,,,,,,,,,,2.4182796478271484,1.0578632354736328
571,22,66,3,,,,,,,,,,,,,6.845951080322266,5.753755569458008
572,22,66,3,,,,,,,,,,,,,4.642486572265625,3.2901763916015625
573,22,66,3,,,,,,,,,,,,,17.071008682250977,16.018152236938477
574,22,66,3,,,,,,,,,,,,,5.202770233154297,4.160881042480469
575,22,66,3,,,,,,,,,,,,,9.423494338989258,8.344411849975586
576,22,66,3,,,,,132.4610710144043,131.09660148620603,,,,,,,,
577,22,66,3,,,,,173.13432693481445,171.64969444274902,,,,,,,,
578,22,66,3,,,,,134.1075897216797,133.3160400390625,,,,,,,,
579,22,66,3,,,,,131.12735748291016,130.33461570739746,,,,,,,,
580,22,66,3,,,,,137.67218589782715,136.11936569213867,,,,,,,,
581,22,66,3,,,,,153.1515121459961,152.32110023498535,,,,,,,,
582,22,66,3,,,,,150.8803367614746,149.4448184967041,,,,,,,,
583,22,66,3,,,,,110.31699180603027,109.50398445129396,,,,,,,,
584,22,66,3,,,,,147.444486618042,146.6379165649414,,,,,,,,
585,22,66,3,,,,,104.12764549255373,103.3194065093994,,,,,,,,
586,22,66,3,,,,,110.63051223754884,109.82322692871094,,,,,,,,
587,22,66,3,,,,,141.22486114501953,140.4097080230713,,,,,,,,
588,22,66,3,,,,,128.72815132141113,127.84790992736816,,,,,,,,
589,22,66,3,,,,,120.71728706359865,119.82226371765135,,,,,,,,
590,22,66,3,,,,,128.0200481414795,127.2125244140625,,,,,,,,
591,25,75,3,,,,,,,3208.41121673584,3203.4354209899902,,,,,,
592,25,75,3,,,,,,,7685.0855350494385,7677.780866622925,,,,,,
593,25,75,3,,,,,,,12627.707242965698,12620.973587036133,,,,,,
594,25,75,3,,,,,,,17383.594036102295,17372.96748161316,,,,,,
595,25,75,3,,,,,,,59.07630920410156,53.69830131530762,,,,,,
596,25,75,3,,,,,,,4109.346389770508,4103.623390197754,,,,,,
597,25,75,3,,,,,,,11327.259063720703,11320.42360305786,,,,,,
598,25,75,3,,,,,,,7115.243196487427,7109.86328125,,,,,,
599,25,75,3,,,,,,,10902.89568901062,10893.699645996094,,,,,,
600,25,75,3,,,,,,,4943.246364593506,4935.253620147705,,,,,,
601,25,75,3,,,,,,,821.6934204101562,816.4958953857422,,,,,,
602,25,75,3,,,,,,,121.7186450958252,116.83320999145508,,,,,,
603,25,75,3,,,,,,,1693.622589111328,1689.7225379943848,,,,,,
604,25,75,3,,,,,,,3676.893472671509,3669.580459594727,,,,,,
605,25,75,3,,,,,,,13046.163082122805,13039.708614349363,,,,,,
606,25,75,3,,,,,,,,,2703.4904956817627,2696.568965911865,,,,
607,25,75,3,,,,,,,,,5194.196462631226,5186.227560043335,,,,
608,25,75,3,,,,,,,,,8890.814304351807,8881.942987442017,,,,
609,25,75,3,,,,,,,,,9478.71208190918,9470.120191574097,,,,
610,25,75,3,,,,,,,,,46.4024543762207,40.97890853881836,,,,
611,25,75,3,,,,,,,,,5157.209873199463,5151.520729064941,,,,
612,25,75,3,,,,,,,,,7833.146333694458,7827.2864818573,,,,
613,25,75,3,,,,,,,,,4019.286632537842,4014.188051223755,,,,
614,25,75,3,,,,,,,,,7658.116579055786,7651.115417480469,,,,
615,25,75,3,,,,,,,,,4659.521818161011,4652.609586715698,,,,
616,25,75,3,,,,,,,,,2215.5542373657227,2211.003065109253,,,,
617,25,75,3,,,,,,,,,406.83865547180176,401.8588066101074,,,,
618,25,75,3,,,,,,,,,3309.8788261413574,3306.042194366455,,,,
619,25,75,3,,,,,,,,,5283.932209014893,5276.794195175171,,,,
620,25,75,3,,,,,,,,,7706.465244293213,7700.610399246216,,,,
621,25,75,3,,,,,,,,,,,6.82377815246582,0.2923011779785156,,
622,25,75,3,,,,,,,,,,,7.857322692871094,0.3049373626708984,,
623,25,75,3,,,,,,,,,,,5.155801773071289,0.314950942993164,,
624,25,75,3,,,,,,,,,,,8.958578109741211,0.4231929779052734,,
625,25,75,3,,,,,,,,,,,4.274129867553711,0.0865459442138671,,
626,25,75,3,,,,,,,,,,,5.760908126831055,0.1883506774902343,,
627,25,75,3,,,,,,,,,,,5.465269088745117,0.1833438873291015,,
628,25,75,3,,,,,,,,,,,4.318475723266602,0.2205371856689453,,
629,25,75,3,,,,,,,,,,,7.873773574829102,0.2205371856689453,,
630,25,75,3,,,,,,,,,,,6.506681442260742,0.2050399780273437,,
631,25,75,3,,,,,,,,,,,4.853248596191406,0.1456737518310547,,
632,25,75,3,,,,,,,,,,,4.435539245605469,0.2019405364990234,,
633,25,75,3,,,,,,,,,,,3.789186477661133,0.1385211944580078,,
634,25,75,3,,,,,,,,,,,6.510257720947266,0.257730484008789,,
635,25,75,3,,,,,,,,,,,7.049322128295898,0.5981922149658203,,
636,25,75,3,,,,,,,,,,,,,30.040264129638672,28.382301330566406
637,25,75,3,,,,,,,,,,,,,18.686294555664062,17.372846603393555
638,25,75,3,,,,,,,,,,,,,27.76217460632324,26.41630172729492
639,25,75,3,,,,,,,,,,,,,40.459394454956055,38.11025619506836
640,25,75,3,,,,,,,,,,,,,2.492904663085937,1.1873245239257812
641,25,75,3,,,,,,,,,,,,,10.873079299926758,9.544134140014648
642,25,75,3,,,,,,,,,,,,,10.02788543701172,8.71419906616211
643,25,75,3,,,,,,,624.1011619567871,617.0675754547119,,,,,,
644,25,75,3,,,,,,,1864.6104335784912,1856.393575668335,,,,,,
645,25,75,3,,,,,,,5685.7123374938965,5680.011749267578,,,,,,
646,25,75,3,,,,,,,3710.299491882324,3700.7627487182617,,,,,,
647,25,75,3,,,,,,,4111.412525177002,4102.675437927246,,,,,,
648,25,75,3,,,,,,,3021.158456802368,3014.333486557007,,,,,,
649,25,75,3,,,,,,,1522.1803188323977,1514.892339706421,,,,,,
650,25,75,3,,,,,,,3342.245817184448,3336.209297180176,,,,,,
651,25,75,3,,,,,,,854.1696071624756,844.6698188781738,,,,,,
652,25,75,3,,,,,,,3273.5342979431152,3266.8113708496094,,,,,,
653,25,75,3,,,,,,,1075.603723526001,1068.317413330078,,,,,,
654,25,75,3,,,,,,,3390.864849090576,3384.083271026612,,,,,,
655,25,75,3,,,,,,,1730.452299118042,1723.4137058258057,,,,,,
656,25,75,3,,,,,,,334.8996639251709,328.75537872314453,,,,,,
657,25,75,3,,,,,,,346.21310234069824,341.45212173461914,,,,,,
658,25,75,3,,,,,,,,,2233.326911926269,2224.1029739379883,,,,
659,25,75,3,,,,,,,,,3863.51490020752,3852.088689804077,,,,
660,25,75,3,,,,,,,,,6528.798580169678,6520.598649978638,,,,
661,25,75,3,,,,,,,,,6344.552278518677,6332.824230194092,,,,
662,25,75,3,,,,,,,,,5133.128643035889,5122.18976020813,,,,
663,25,75,3,,,,,,,,,7207.6096534729,7200.176000595093,,,,
664,25,75,3,,,,,,,,,3600.292444229126,3592.4251079559326,,,,
665,25,75,3,,,,,,,,,4105.102777481079,4098.496437072754,,,,
666,25,75,3,,,,,,,,,1069.5459842681885,1059.2186450958252,,,,
667,25,75,3,,,,,,,,,4292.681455612183,4284.592390060425,,,,
668,25,75,3,,,,,,,,,4260.327100753784,4252.564668655396,,,,
669,25,75,3,,,,,,,,,5371.963977813721,5363.858938217163,,,,
670,25,75,3,,,,,,,,,2327.301263809204,2319.891452789306,,,,
671,25,75,3,,,,,,,,,906.0344696044922,900.0554084777832,,,,
672,25,75,3,,,,,,,,,1111.680269241333,1106.2536239624023,,,,
673,25,75,3,,,,,,,,,,,11.777400970458984,0.2298355102539062,,
674,25,75,3,,,,,,,,,,,12.771129608154297,0.292062759399414,,
675,25,75,3,,,,,,,,,,,7.962703704833984,0.4057884216308594,,
676,25,75,3,,,,,,,,,,,12.278318405151367,0.2915859222412109,,
677,25,75,3,,,,,,,,,,,11.867523193359377,0.3938674926757812,,
678,25,75,3,,,,,,,,,,,7.07244873046875,0.2503395080566406,,
679,25,75,3,,,,,,,,,,,7.274150848388672,0.1461505889892578,,
680,25,75,3,,,,,,,,,,,6.842851638793945,0.4308223724365234,,
681,25,75,3,,,,,,,,,,,9.754180908203123,0.125885009765625,,
682,25,75,3,,,,,,,,,,,7.503747940063477,0.3516674041748047,,
683,25,75,3,,,,,,,,,,,6.943702697753906,0.1702308654785156,,
684,25,75,3,,,,,,,,,,,5.541563034057617,0.2293586730957031,,
